日期,SKU,销量,当前库存,成本价,零售价
2021-10-02,SKU7,189,2207,18.40720828714658,45.21165436786899
2021-10-03,SKU7,172,1242,50.16237147631622,31.047891868843706
2021-10-04,SKU7,171,2369,88.74994685804998,83.15648421943425
2021-10-05,SKU7,179,1973,12.166354451169367,95.7266058404723
2021-10-06,SKU7,157,959,73.92345533151503,160.40982599254357
2021-10-07,SKU7,208,1188,52.83146190759207,175.97981171884948
2021-10-08,SKU7,168,1891,22.897490557518164,84.1208415033294
2021-10-09,SKU7,163,2161,72.79452485419054,94.76335373884815
2021-10-10,SKU7,161,2320,69.71699099093279,138.71839994227457
2021-10-11,SKU7,145,2126,76.6544822655533,177.53334098347992
2021-10-12,SKU7,157,1880,51.96076597228169,132.52682228627253
2021-10-13,SKU7,196,1662,70.38934053052988,45.74131767277042
2021-10-14,SKU7,194,2782,33.67371467831166,131.88572404456608
2021-10-15,SKU7,162,2134,34.58991706227687,97.35769964797399
2021-10-16,SKU7,159,2157,48.71016305054018,190.59484078711444
2021-10-17,SKU7,143,748,69.45682173316774,40.18049798670798
2021-10-18,SKU7,170,1703,39.50223434275353,96.59693298610424
2021-10-19,SKU7,173,2081,18.421188958657783,67.22193449651479
2021-10-20,SKU7,167,1703,68.2912839628822,176.05300847522895
2021-10-21,SKU7,178,1782,72.03015042834282,81.55512340653168
2021-10-22,SKU7,159,1598,84.50585210295681,193.01870011942415
2021-10-23,SKU7,153,1092,18.27699129336012,80.53141437957213
2021-10-24,SKU7,179,2037,95.38050195241958,114.90042812786379
2021-10-25,SKU7,160,1631,66.53787248402898,74.60691731017184
2021-10-26,SKU7,150,1347,86.52768574318502,55.341560564547834
2021-10-27,SKU7,181,1675,61.3120787097896,98.01245165352195
2021-10-28,SKU7,177,2203,54.18078441070206,130.210175546895
2021-10-29,SKU7,144,1660,75.26690787707115,151.19075190907765
2021-10-30,SKU7,175,1101,43.23494980037818,181.760992710873
2021-10-31,SKU7,146,2058,11.199685763114665,178.45254649080533
2021-11-01,SKU7,433,2331,11.729595334858217,170.2910824016197
2021-11-02,SKU7,437,6015,12.726488788743383,140.41353694538776
2021-11-03,SKU7,411,4375,26.53232011953934,87.91883987348878
2021-11-04,SKU7,398,3959,84.7726849636828,196.08974286246487
2021-11-05,SKU7,424,3088,75.41945313046264,163.3305645680662
2021-11-06,SKU7,394,3280,21.726975439143587,148.71958927492702
2021-11-07,SKU7,383,4962,56.3056155991285,68.76334566164897
2021-11-08,SKU7,387,2838,88.2041786061917,124.39103747025055
2021-11-09,SKU7,407,5120,67.9499269502966,27.402274362244714
2021-11-10,SKU7,379,3996,35.75553581811869,108.19345711867932
2021-11-11,SKU7,371,3405,70.2134691469382,43.36864619882248
2021-11-12,SKU7,163,1224,49.588566261850985,61.32090186580527
2021-11-13,SKU7,120,674,16.83954601845516,23.473055979185038
2021-11-14,SKU7,164,1788,44.10516410783036,193.47977725977404
2021-11-15,SKU7,157,1499,37.35512111620412,27.353907372627006
2021-11-16,SKU7,161,1418,86.36379164971602,163.79419102117004
2021-11-17,SKU7,161,1083,32.79049578472484,75.9448100035106
2021-11-18,SKU7,145,849,93.44235876104013,41.38101817368908
2021-11-19,SKU7,161,2012,58.277256981825474,114.0633839192446
2021-11-20,SKU7,155,1005,18.842781239822955,113.34583962625108
2021-11-21,SKU7,151,933,75.84612264378772,26.734342093295204
2021-11-22,SKU7,142,1522,10.03802617390739,55.94738154429428
2021-11-23,SKU7,163,1744,68.21063857718163,84.93333722015703
2021-11-24,SKU7,179,921,11.797319230627604,124.79223820641492
2021-11-25,SKU7,119,1049,90.10176228373334,47.28261749068504
2021-11-26,SKU7,138,1613,21.59249507847472,97.64887201611593
2021-11-27,SKU7,119,847,12.662324364510464,199.27278960499163
2021-11-28,SKU7,138,1577,66.78200518459937,76.0345817194787
2021-11-29,SKU7,142,983,92.64688474854299,198.93354489801735
2021-11-30,SKU7,157,1684,88.14259608952867,148.30022114944526
2021-12-01,SKU7,186,1296,37.45483628641236,174.00375626346647
2021-12-02,SKU7,191,2272,99.57781496777494,191.1462202289699
2021-12-03,SKU7,170,2434,99.4144595440753,79.78402178453273
2021-12-04,SKU7,149,1950,48.756105642844595,106.91274337855133
2021-12-05,SKU7,177,2522,65.11205437809298,164.57557987530194
2021-12-06,SKU7,134,1575,95.16891722458021,141.78084377132598
2021-12-07,SKU7,137,1503,10.891798639237884,90.16450598151023
2021-12-08,SKU7,136,1967,55.6462850373975,139.1380774088973
2021-12-09,SKU7,160,1162,36.62359930234899,181.08309947836423
2021-12-10,SKU7,141,1315,18.028890726584176,102.15273664634282
2021-12-11,SKU7,153,1341,85.78762651922264,121.79265208654691
2021-12-12,SKU7,140,2064,38.389566516665624,187.33454687937805
2021-12-13,SKU7,138,1892,77.18642778568487,177.74374081921752
2021-12-14,SKU7,106,574,64.22420047134611,64.9262167781169
2021-12-15,SKU7,145,1944,68.08947429054815,142.2209876058052
2021-12-16,SKU7,154,1014,29.18378272517185,74.80390315015066
2021-12-17,SKU7,152,2284,18.844836329457024,164.39754491483035
2021-12-18,SKU7,126,675,11.268525127556522,74.02556939329315
2021-12-19,SKU7,149,1227,66.45181874383191,38.02752715982471
2021-12-20,SKU7,146,934,91.19670918218318,195.61015278637754
2021-12-21,SKU7,144,1392,67.9812716100547,83.7348826496264
2021-12-22,SKU7,126,763,20.14780096423347,61.8988353144582
2021-12-23,SKU7,170,1507,37.25375912115034,141.1438096493433
2021-12-24,SKU7,131,1929,48.771045055044624,85.25265400403411
2021-12-25,SKU7,143,1678,74.56075732117836,129.11869630510455
2021-12-26,SKU7,126,962,26.77490512300822,167.6269138577904
2021-12-27,SKU7,110,1035,74.51333089610806,40.79784356696305
2021-12-28,SKU7,140,1883,23.193737945177883,170.13915668693977
2021-12-29,SKU7,103,1283,80.89732037138114,137.26352933635883
2021-12-30,SKU7,151,1581,91.00402026265178,174.15481077743334
2021-12-31,SKU7,131,744,31.188626346170217,114.04395284975033
2022-01-01,SKU7,150,1549,74.6390801673629,62.748194693727896
2022-01-02,SKU7,86,1081,11.148695380703465,120.64991503858171
2022-01-03,SKU7,152,1162,91.10966901627758,129.51482574520458
2022-01-04,SKU7,141,1578,94.62902660684703,142.9098338438912
2022-01-05,SKU7,127,1446,17.26165991489006,186.65269996643653
2022-01-06,SKU7,142,861,55.22594887514438,168.77722700190327
2022-01-07,SKU7,144,1285,88.93026867457915,135.5431970454316
2022-01-08,SKU7,154,1375,33.33491627635329,126.97103862236939
2022-01-09,SKU7,134,1476,37.50978204497899,124.9397706401208
2022-01-10,SKU7,131,1583,46.86502827269219,117.6250616007872
2022-01-11,SKU7,146,859,70.2138490538937,81.21716908795666
2022-01-12,SKU7,147,806,17.321584834855905,64.90768109935095
2022-01-13,SKU7,119,1104,63.35605359772686,127.16364683953753
2022-01-14,SKU7,154,1453,36.144304523301514,155.80637990050923
2022-01-15,SKU7,111,859,93.29231967643793,195.2665658629481
2022-01-16,SKU7,123,1057,43.092906670481966,166.072144388933
2022-01-17,SKU7,141,1797,20.346756957265992,38.35167761782833
2022-01-18,SKU7,153,1810,87.97607071816748,46.07906953796845
2022-01-19,SKU7,100,1273,53.14727487372813,48.2349553678507
2022-01-20,SKU7,134,1224,63.832642531303726,54.85824547488808
2022-01-21,SKU7,126,1865,45.010437310209504,85.3007632991447
2022-01-22,SKU7,140,1274,29.522615709904787,137.6781318356633
2022-01-23,SKU7,139,1542,52.622212536690036,115.78496046492434
2022-01-24,SKU7,150,864,90.24829143374825,150.19721720693764
2022-01-25,SKU7,120,815,89.70660446067157,106.91484059038699
2022-01-26,SKU7,140,1570,45.72654826014385,191.44490234257358
2022-01-27,SKU7,138,1596,34.555738726711084,58.52378307533479
2022-01-28,SKU7,107,1177,52.666277607714875,69.05502099181527
2022-01-29,SKU7,128,1913,48.62771695309362,82.7474784821512
2022-01-30,SKU7,143,1346,92.44196408460589,46.58467329867057
2022-01-31,SKU7,135,1048,24.969364306754347,175.1399454472889
2022-02-01,SKU7,108,718,76.73973981481848,69.48186029839566
2022-02-02,SKU7,148,2071,56.737804494792066,42.639028323171615
2022-02-03,SKU7,139,1525,92.09568104025404,49.78405817677124
2022-02-04,SKU7,139,815,89.45809318706297,95.41813439772714
2022-02-05,SKU7,132,1477,93.94782547639696,136.35212064711885
2022-02-06,SKU7,155,1351,51.15901485805858,49.61853529045677
2022-02-07,SKU7,129,1758,32.14412324602868,167.81608587377858
2022-02-08,SKU7,134,1184,23.751213050602377,125.8310018813552
2022-02-09,SKU7,117,1527,81.0270558314629,120.90197316535922
2022-02-10,SKU7,133,865,13.985435768784544,167.3407848144629
2022-02-11,SKU7,155,1264,11.96150962957179,121.5204787148991
2022-02-12,SKU7,146,1116,28.153064846614207,167.27811328790858
2022-02-13,SKU7,168,2430,77.19524431947303,185.6122963396305
2022-02-14,SKU7,116,957,73.52177955811206,194.80142818806962
2022-02-15,SKU7,118,703,21.516924533315937,53.868352794843595
2022-02-16,SKU7,131,808,65.83193672894978,107.06107078191143
2022-02-17,SKU7,119,1548,95.17463226659343,119.96433620798794
2022-02-18,SKU7,150,1347,18.359437383533717,91.06457300338855
2022-02-19,SKU7,105,993,74.69068229107668,28.990646517813367
2022-02-20,SKU7,149,2188,93.57863828536559,152.3261885757967
2022-02-21,SKU7,103,1428,58.215655822804685,67.46825372298912
2022-02-22,SKU7,107,1496,41.057797643521006,24.298878624975494
2022-02-23,SKU7,155,1508,39.612755203083125,140.09687126705262
2022-02-24,SKU7,106,965,10.430775316878968,52.06683395395325
2022-02-25,SKU7,113,1532,72.1098151173621,125.92783436290277
2022-02-26,SKU7,123,1110,99.68327985877522,155.82397580054172
2022-02-27,SKU7,153,1294,34.06784770080917,27.199864664962988
2022-02-28,SKU7,144,1803,39.55941753150101,22.129824458369853
2022-03-01,SKU7,153,2063,49.99660597142386,103.31073716843436
2022-03-02,SKU7,119,1715,14.505268823012537,99.86111472905552
2022-03-03,SKU7,118,1350,24.338428460971848,154.9020539482392
2022-03-04,SKU7,152,925,41.96439982176105,108.78571065458017
2022-03-05,SKU7,134,1031,14.530667714649383,37.651268332721514
2022-03-06,SKU7,121,1134,39.298407078114636,43.93115248560948
2022-03-07,SKU7,119,1507,44.4053798537026,146.32635310796846
2022-03-08,SKU7,147,848,57.717986979431124,153.84264087791428
2022-03-09,SKU7,146,1609,80.60483183489312,132.1928063307658
2022-03-10,SKU7,131,872,34.57063014337927,49.388537238532166
2022-03-11,SKU7,117,751,74.98723870553074,183.5263878492969
2022-03-12,SKU7,133,1728,32.09769878880642,39.5018104596399
2022-03-13,SKU7,155,1887,49.286411362698544,161.9625122886335
2022-03-14,SKU7,139,1685,41.84234945839706,100.42092271485231
2022-03-15,SKU7,143,797,15.82822648300696,58.114048892284174
2022-03-16,SKU7,137,1963,28.79591799412918,167.95007197397368
2022-03-17,SKU7,134,1306,22.249830528954178,171.93839964022501
2022-03-18,SKU7,143,1611,59.14545621796925,119.88416850688469
2022-03-19,SKU7,135,1008,53.772012569677955,196.89116223737062
2022-03-20,SKU7,128,1874,18.020613075555755,107.89827852550015
2022-03-21,SKU7,119,1302,90.99423154639415,109.68368858478263
2022-03-22,SKU7,115,1349,63.88068352794297,119.3133897888294
2022-03-23,SKU7,130,932,73.13115205331486,34.000169271391655
2022-03-24,SKU7,84,686,44.468695940236685,138.27563809007685
2022-03-25,SKU7,159,1638,88.23063935357018,30.22883026610121
2022-03-26,SKU7,125,1431,37.34154335387053,164.33194757138514
2022-03-27,SKU7,111,1650,50.06507257329313,40.7736370334613
2022-03-28,SKU7,128,1436,13.329507331542004,166.23924202333365
2022-03-29,SKU7,143,882,89.40803455855239,184.78595058377257
2022-03-30,SKU7,175,1862,16.44783783864999,48.67762877429303
2022-03-31,SKU7,125,712,63.01809950535914,74.36547780214943
2022-04-01,SKU7,144,1645,80.20735508475933,74.7162978093006
2022-04-02,SKU7,144,810,99.33009449116338,63.350870003277265
2022-04-03,SKU7,127,853,30.476958904545807,191.6439719171193
2022-04-04,SKU7,132,1401,97.58717819945754,34.9160170200095
2022-04-05,SKU7,141,1933,66.31863416782902,74.45657299193527
2022-04-06,SKU7,142,1702,55.72599681420068,79.96832659199606
2022-04-07,SKU7,133,1947,43.661304431638804,69.100632100425
2022-04-08,SKU7,130,1330,71.63943343370568,160.31044132682527
2022-04-09,SKU7,144,1103,19.386074080445226,91.71487800745943
2022-04-10,SKU7,141,2110,96.96328631961445,144.668991484274
2022-04-11,SKU7,161,1191,53.020885933729865,153.5818259991419
2022-04-12,SKU7,157,1026,20.50537564287842,165.96208844685464
2022-04-13,SKU7,155,1570,17.751943133316683,54.218221290464044
2022-04-14,SKU7,149,1802,44.265081900979474,90.06338753549927
2022-04-15,SKU7,150,1536,12.109146953130132,88.59934937121479
2022-04-16,SKU7,142,1951,57.442523618969844,112.96477004013227
2022-04-17,SKU7,135,891,40.58015435187243,162.8549417938333
2022-04-18,SKU7,171,2339,99.66994393906171,99.81870954406443
2022-04-19,SKU7,153,2159,26.71979744690318,119.5220156410786
2022-04-20,SKU7,143,1465,62.33543227217589,107.94669938177383
2022-04-21,SKU7,151,1504,94.7584745585356,44.16962752501644
2022-04-22,SKU7,135,853,53.19146992168629,79.47165903067138
2022-04-23,SKU7,167,882,24.660131195453836,186.7104621104641
2022-04-24,SKU7,121,1516,81.40934987471941,37.294387381396106
2022-04-25,SKU7,132,1516,63.79480016949781,27.484646185423937
2022-04-26,SKU7,159,1128,98.51288686066486,172.67391376130323
2022-04-27,SKU7,161,2242,79.69440639985126,97.21832844417737
2022-04-28,SKU7,134,1196,98.59080090283753,61.14408546282446
2022-04-29,SKU7,152,2105,75.76975349226589,52.87557985919234
2022-04-30,SKU7,130,1065,14.154542132275946,142.67895356175052
2022-05-01,SKU7,139,1583,39.681090791600454,68.21705712822126
2022-05-02,SKU7,137,2010,27.372090637067352,189.56737640453684
2022-05-03,SKU7,168,1329,92.39461485084779,40.025933622685436
2022-05-04,SKU7,147,1944,33.211475556892594,154.3234773332103
2022-05-05,SKU7,177,2568,35.181873079061226,105.76670113528887
2022-05-06,SKU7,140,1388,16.98079662244618,115.3489244582672
2022-05-07,SKU7,119,1373,34.040114179059834,169.58963077845866
2022-05-08,SKU7,153,1502,73.45755645007125,93.79346422461005
2022-05-09,SKU7,141,1844,18.118858771197537,178.42538606395186
2022-05-10,SKU7,159,1562,46.0616853468581,75.80187520909487
2022-05-11,SKU7,164,1180,17.643466659699342,125.73381165555148
2022-05-12,SKU7,185,1706,92.71898683904318,80.161548473927
2022-05-13,SKU7,176,886,66.97898988656146,83.39399526769819
2022-05-14,SKU7,164,2284,78.5688242898766,171.61440749671533
2022-05-15,SKU7,181,2106,19.14506346285306,197.75793776333293
2022-05-16,SKU7,158,1561,18.184762073096206,37.19850174620326
2022-05-17,SKU7,156,2115,16.012574203222087,114.54334474921606
2022-05-18,SKU7,173,1574,33.52639461093564,187.3662241615
2022-05-19,SKU7,151,1197,66.48844567514496,32.2913661926297
2022-05-20,SKU7,176,1352,35.06367977161507,83.8821831352638
2022-05-21,SKU7,176,1738,59.81049971445464,132.449256634863
2022-05-22,SKU7,194,1722,76.52896990438272,134.05402547243614
2022-05-23,SKU7,171,885,20.335714509123626,102.3530864377551
2022-05-24,SKU7,156,2194,26.28497595760224,53.64386122702955
2022-05-25,SKU7,162,1866,62.42875660491725,147.6978403944426
2022-05-26,SKU7,157,1785,77.31533238145467,114.23158036838939
2022-05-27,SKU7,173,1846,17.691820493304025,152.97356910737327
2022-05-28,SKU7,159,1789,57.5371470859134,38.0376692669207
2022-05-29,SKU7,151,1987,61.93806490306295,168.92002339583158
2022-05-30,SKU7,174,1789,62.55774717472451,95.46430949414109
2022-05-31,SKU7,151,806,15.659392916939996,176.53464885072046
2022-06-01,SKU7,174,2199,80.74967129262944,62.665968845481174
2022-06-02,SKU7,171,1745,75.4044340524844,181.4338722084381
2022-06-03,SKU7,182,1550,61.871481318810694,23.954596345360297
2022-06-04,SKU7,158,1812,60.062277078082296,24.93282376146128
2022-06-05,SKU7,197,2785,24.114155376182367,57.006695154794954
2022-06-06,SKU7,180,1316,66.62842557555499,115.58778452262615
2022-06-07,SKU7,162,2152,33.419386461792826,133.38974549006454
2022-06-08,SKU7,167,2334,76.1066330580736,116.40514528616322
2022-06-09,SKU7,192,1782,91.2292544265985,21.45866955216633
2022-06-10,SKU7,219,1170,20.748046841273997,128.75317801291195
2022-06-11,SKU7,143,1262,34.979586403442354,102.3592279275476
2022-06-12,SKU7,181,1072,13.22293839122494,199.54057306660465
2022-06-13,SKU7,204,2883,53.230997289177964,31.402155209533262
2022-06-14,SKU7,171,2414,41.86471283158997,196.2198483514291
2022-06-15,SKU7,465,4636,41.538314071454096,156.3185649063951
2022-06-16,SKU7,444,5770,14.59707651618034,115.94972462797784
2022-06-17,SKU7,443,5855,31.38814249796258,182.85562796553032
2022-06-18,SKU7,456,5545,93.09167730003692,37.348807481814816
2022-06-19,SKU7,472,5763,83.16907099096773,164.3528857673459
2022-06-20,SKU7,439,6190,69.66859998337436,189.75190867960205
2022-06-21,SKU7,185,2260,59.16859585859339,120.52226657999816
2022-06-22,SKU7,197,2599,93.09892680012867,23.111790700286804
2022-06-23,SKU7,191,993,58.032660070663994,34.250273146607825
2022-06-24,SKU7,204,1958,47.735435742880455,62.66602583960068
2022-06-25,SKU7,188,2327,33.358451208126716,170.22828223358997
2022-06-26,SKU7,198,1909,85.12148488698492,58.32202287963384
2022-06-27,SKU7,205,2089,22.878274643439482,124.44239436353693
2022-06-28,SKU7,162,1540,50.36973478247163,181.15060349534193
2022-06-29,SKU7,176,2050,38.981889201087654,114.83983873932274
2022-06-30,SKU7,206,2377,21.754187248460422,195.81815139961245
2022-07-01,SKU7,194,1217,43.89150923748751,70.18579096058122
2022-07-02,SKU7,202,2639,44.79206123807017,29.96079361019946
2022-07-03,SKU7,196,2099,91.00830009296764,138.09940814545502
2022-07-04,SKU7,216,2951,25.622077088415658,24.17238403743105
2022-07-05,SKU7,193,2106,12.773400828286963,86.11482563179547
2022-07-06,SKU7,218,2380,92.751947141494,117.3392160307968
2022-07-07,SKU7,198,2854,82.97017381071116,181.28744437452042
2022-07-08,SKU7,186,1504,31.18478001476446,160.26134710932072
2022-07-09,SKU7,205,2715,70.23593465763174,185.92030693267796
2022-07-10,SKU7,195,1536,67.93888614400267,161.7126806738292
2022-07-11,SKU7,238,3263,12.577547395658847,44.17490782644771
2022-07-12,SKU7,192,1910,32.320059184052596,70.4540894174167
2022-07-13,SKU7,207,1430,64.18631750142632,129.8566087275645
2022-07-14,SKU7,190,1958,35.97674591765874,163.61028931379496
2022-07-15,SKU7,193,1588,43.96431546484465,114.71871501843611
2022-07-16,SKU7,214,1788,57.07072686655968,46.49819855322975
2022-07-17,SKU7,185,2177,31.353663004818106,117.47213287638283
2022-07-18,SKU7,236,2458,58.136372833850075,163.46829962610198
2022-07-19,SKU7,236,3123,24.674780690055712,53.74175995161634
2022-07-20,SKU7,232,2137,99.87500276177977,64.32030687729389
2022-07-21,SKU7,231,2906,73.8636130824141,126.83166146807629
2022-07-22,SKU7,198,1028,49.81230895874445,22.236370914551173
2022-07-23,SKU7,213,1410,15.360891335431447,185.38247836074189
2022-07-24,SKU7,219,1846,23.45506104059892,126.57280590856433
2022-07-25,SKU7,225,2570,71.03790459374329,187.76382776777623
2022-07-26,SKU7,193,1952,32.16769878793316,33.249575783941054
2022-07-27,SKU7,236,1607,94.31812617224998,143.5703688090407
2022-07-28,SKU7,212,2729,89.90175310171739,111.44401070812489
2022-07-29,SKU7,222,3277,36.041895821414585,163.37801693172653
2022-07-30,SKU7,226,1869,86.73343026638238,59.51646615388468
2022-07-31,SKU7,209,1696,29.094753238520134,29.510579513356895
2022-08-01,SKU7,234,1424,11.702057854645624,195.50846624064386
2022-08-02,SKU7,225,1229,71.24890990429125,155.52461346596564
2022-08-03,SKU7,212,2847,31.461452731751844,44.25464197729852
2022-08-04,SKU7,227,1699,67.07058461929418,144.85912426849768
2022-08-05,SKU7,219,1445,25.971583280000562,99.5343693636277
2022-08-06,SKU7,220,1294,55.64807899646398,167.01898528164884
2022-08-07,SKU7,205,1089,23.196982458271915,72.89490864175454
2022-08-08,SKU7,237,1299,57.074645269046364,93.17252350636714
2022-08-09,SKU7,238,2663,25.920259424194505,178.18563675924315
2022-08-10,SKU7,247,3067,64.99830148870304,173.43094767697596
2022-08-11,SKU7,241,1275,11.177382343614036,164.71938740794928
2022-08-12,SKU7,224,1778,91.2985137906911,86.1280599567295
2022-08-13,SKU7,211,2026,31.065920428691467,107.97614717661484
2022-08-14,SKU7,213,2767,98.85193701314712,59.317482343097005
2022-08-15,SKU7,230,2676,80.40573577416865,177.09435804477263
2022-08-16,SKU7,239,1860,97.64590611578173,81.89628276327677
2022-08-17,SKU7,228,1162,19.065765956121144,126.62489572121702
2022-08-18,SKU7,226,2870,92.46004439700597,51.716486659405064
2022-08-19,SKU7,255,3519,39.33584500610327,74.87050452814995
2022-08-20,SKU7,240,1325,35.438683637282196,58.78425705137229
2022-08-21,SKU7,216,2353,45.72472489561556,181.14181877784762
2022-08-22,SKU7,252,1369,31.746152312881545,36.8108278473835
2022-08-23,SKU7,242,2430,65.63366930318182,23.89240471127395
2022-08-24,SKU7,233,2033,89.12841177920205,59.84745302832481
2022-08-25,SKU7,246,2039,62.45074065792913,109.69219061820635
2022-08-26,SKU7,230,1867,76.0160767153158,112.81723490657951
2022-08-27,SKU7,234,3322,71.12017702227594,86.07024689173812
2022-08-28,SKU7,218,1234,68.38497476180498,128.644468093588
2022-08-29,SKU7,244,2972,63.809304894700134,59.4413769095472
2022-08-30,SKU7,242,2628,59.922114165948884,155.27386284247706
2022-08-31,SKU7,233,3136,48.81103829370979,115.90110803163073
2022-09-01,SKU7,238,2102,30.94779075576053,179.35304048676215
2022-09-02,SKU7,240,1912,66.43058727509207,77.0333908964385
2022-09-03,SKU7,226,2161,62.00028974108429,80.12468477561411
2022-09-04,SKU7,246,1947,83.542867792669,139.66724571151133
2022-09-05,SKU7,254,3578,15.339852110369279,83.84146761724881
2022-09-06,SKU7,237,2267,70.90768313657139,114.55200373636664
2022-09-07,SKU7,242,3600,16.124292868370638,75.17096563832386
2022-09-08,SKU7,249,2818,17.239066763355886,184.44844746205098
2022-09-09,SKU7,245,2744,13.181983349219639,131.0129535969935
2022-09-10,SKU7,247,3043,45.183945282982044,151.6342140089899
2022-09-11,SKU7,254,3408,10.009597779487589,63.386116174840744
2022-09-12,SKU7,256,1480,39.69647814084384,43.938107944834144
2022-09-13,SKU7,256,3465,54.06267868060741,74.69684755350102
2022-09-14,SKU7,239,2866,46.08966461310113,111.38958727868064
2022-09-15,SKU7,262,2915,30.273023937047032,154.9008983844708
2022-09-16,SKU7,232,3406,22.471433934913737,91.76266479966826
2022-09-17,SKU7,242,1241,89.59092196190149,63.30023218753827
2022-09-18,SKU7,250,1949,32.17831888973805,76.73832235956237
2022-09-19,SKU7,244,1896,86.8909662116105,69.01117374949311
2022-09-20,SKU7,277,1898,46.536875248778706,64.29990005303122
2022-09-21,SKU7,244,2941,75.31817965320678,153.54407453636009
2022-09-22,SKU7,272,1770,20.667884217929824,82.46722118216998
2022-09-23,SKU7,256,3339,89.35616074245843,53.75939711660756
2022-09-24,SKU7,248,1434,33.843118237289815,190.45469915494994
2022-09-25,SKU7,277,1800,94.82620792618135,164.35294862782757
2022-09-26,SKU7,255,1689,50.52110211561106,190.85961727887909
2022-09-27,SKU7,272,3652,93.86480282892539,190.03766678821125
2022-09-28,SKU7,256,3476,58.045950044496266,180.34363718527067
2022-09-29,SKU7,270,1806,78.59817772759646,62.8114237130683
2022-09-30,SKU7,250,3280,83.55938825481765,53.40442896945822
2022-10-01,SKU7,278,1656,47.57846128523806,114.10437789011759
2022-10-02,SKU7,269,2112,85.39099150913769,67.23883140101033
2022-10-03,SKU7,248,2448,10.72199957488425,196.02138792034123
2022-10-04,SKU7,273,1744,42.02218134640556,32.893819707582466
2022-10-05,SKU7,284,4098,59.427618935487445,99.33463595132167
2022-10-06,SKU7,260,3226,59.920435153022694,79.45898367421306
2022-10-07,SKU7,248,3125,48.9458179841831,99.67900695493688
2022-10-08,SKU7,261,3697,98.41016707949846,93.62752137972964
2022-10-09,SKU7,284,3403,54.71441952211254,188.76546721005224
2022-10-10,SKU7,245,1949,86.9788557317798,29.971890650039775
2022-10-11,SKU7,249,2567,21.579306134641193,113.03829439301582
2022-10-12,SKU7,238,1551,86.46210712861965,126.21275409010087
2022-10-13,SKU7,271,3413,11.929982004575104,184.28360319361047
2022-10-14,SKU7,264,2998,11.264694782565288,26.318575453152434
2022-10-15,SKU7,230,3446,77.06846678521926,28.81033074543584
2022-10-16,SKU7,291,2720,87.96577983659118,95.20159184176485
2022-10-17,SKU7,260,1314,61.03130100977387,87.21067721069478
2022-10-18,SKU7,253,2442,61.33882027660626,139.6146427601753
2022-10-19,SKU7,270,2247,77.21962648545082,33.14511309980638
2022-10-20,SKU7,257,1316,93.2538327359546,137.60769064749138
2022-10-21,SKU7,268,2583,11.909835546632198,66.84521540133068
2022-10-22,SKU7,279,3876,68.01619340038638,53.79236771058126
2022-10-23,SKU7,270,1665,69.36809937108362,180.32211152519295
2022-10-24,SKU7,247,2136,52.01031604165748,136.53238229127186
2022-10-25,SKU7,272,3889,32.32695551971794,132.6018979570138
2022-10-26,SKU7,242,1709,93.70101623197023,128.80095890907984
2022-10-27,SKU7,252,3165,35.421221991545764,56.13237122966215
2022-10-28,SKU7,285,1817,33.304877191617365,163.87101558265232
2022-10-29,SKU7,254,3427,93.10961900180587,120.67295448478075
2022-10-30,SKU7,278,3556,65.93476576105672,191.8020801720941
2022-10-31,SKU7,245,1287,70.27571479113752,153.77094802800724
2022-11-01,SKU7,688,9013,12.442182066643152,39.74377899604352
2022-11-02,SKU7,654,3964,36.739553648491494,185.10349567196945
2022-11-03,SKU7,660,8538,54.226084027134974,174.7179249817502
2022-11-04,SKU7,675,3756,63.26163058891109,37.298263032362605
2022-11-05,SKU7,682,9588,35.174502439531665,193.92594142890937
2022-11-06,SKU7,682,9476,67.3150380147257,96.41834308657282
2022-11-07,SKU7,660,7853,80.26543707261337,24.299168402249652
2022-11-08,SKU7,672,4443,69.05741591290874,80.75643794867784
2022-11-09,SKU7,661,5185,20.047694675687914,147.0529726745771
2022-11-10,SKU7,668,6133,48.61793225167804,192.390816219959
2022-11-11,SKU7,675,3595,12.478953557798139,45.16946514087803
2022-11-12,SKU7,276,2214,39.58530165513998,104.6638027580018
2022-11-13,SKU7,231,1708,64.93210948835183,104.279691184305
2022-11-14,SKU7,247,2369,42.18336691583575,169.39748757446702
2022-11-15,SKU7,271,3906,60.29017212123966,65.99646867769432
2022-11-16,SKU7,285,3700,14.274232388690493,151.0083726216513
2022-11-17,SKU7,277,3631,26.42867452655582,79.11055202717785
2022-11-18,SKU7,286,2936,21.60706542932236,144.7219042312797
2022-11-19,SKU7,269,1684,34.77872209280461,149.89497078089119
2022-11-20,SKU7,239,2992,49.97559202844173,34.785239345796484
2022-11-21,SKU7,232,1194,57.38531645778825,186.24211572740774
2022-11-22,SKU7,268,3307,54.83662826540417,78.37153896429294
2022-11-23,SKU7,240,2613,39.11282864569037,43.85971661320467
2022-11-24,SKU7,263,1639,27.077888957329662,183.37519449836142
2022-11-25,SKU7,296,4322,33.13666960444875,42.99340493543895
2022-11-26,SKU7,256,2028,75.79248749474543,147.78624873949144
2022-11-27,SKU7,264,2932,12.813146337955807,176.17647554374784
2022-11-28,SKU7,261,3543,71.49534221886918,175.22651880927612
2022-11-29,SKU7,265,3323,94.12837714198069,51.332459349307015
2022-11-30,SKU7,274,1773,49.94385784176822,127.90087731463326
